Level3TileSheet
64, 64
20, 20
4, 8
3, 7
7, 13, 1, 1, 8, 7, 5, 5, 5, 5, 6, 5, 5, 5, 7, 8, 1, 1, 12, 7
9, 10, 1, 1, 8, 5, 5, 5, 5, 6, 6, 5, 5, 5, 5, 8, 1, 1, 11, 9
1, 1, 1, 1, 8, 5, 5, 5, 5, 6, 5, 5, 5, 5, 7, 8, 1, 1, 1, 1
1, 1, 1, 1, 8, 7, 5, 5, 5, 6, 5, 5, 5, 5, 5, 8, 1, 1, 1, 1
1, 1, 1, 1, 8, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 8, 1, 1, 1, 1
1, 1, 1, 1, 8, 7, 5, 5, 5, 6, 6, 5, 5, 5, 7, 8, 1, 1, 1, 1
1, 1, 1, 1, 8, 8, 8, 8, 8, 6, 6, 8, 8, 8, 8, 8, 1, 1, 1, 1
1, 1, 1, 1, 1, 12, 5, 5, 5, 5, 5, 5, 5, 5, 13, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 12, 5, 5, 5, 5, 5, 5, 5, 5, 13, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 11, 9, 9, 9, 9, 9, 9, 9, 9, 10, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
3, 3, 1, 1, 1, 1, 4, 4, 4, 1, 1, 4, 4, 4, 1, 1, 1, 1, 3, 3
3, 3, 1, 1, 1, 1, 1, 1, 4, 1, 1, 4, 1, 1, 1, 1, 1, 1, 3, 3
